<<<<<<< HEAD
put,0.00361881785283,0.00115207373272,0.00129701686122,0.00098814229249,0.00217155266015,0.00223214285714,0.00095785440613,0.00188857412653,0.0011013215859,0.000897666068223,0.00125786163522,0.00114025085519,0.00128040973111
hand,0.00120627261761,0.00115207373272,0.00129701686122,0.00098814229249,0.00217155266015,0.00111607142857,0.00095785440613,0.00188857412653,0.00220264317181,0.000897666068223,0.00125786163522,0.00228050171038,0.00128040973111
warm,0.00120627261761,0.00115207373272,0.00129701686122,0.00098814229249,0.00108577633008,0.00111607142857,0.00095785440613,0.00188857412653,0.0011013215859,0.000897666068223,0.00125786163522,0.00114025085519,0.00128040973111
bowl,0.00120627261761,0.00115207373272,0.00129701686122,0.00098814229249,0.00108577633008,0.00111607142857,0.00095785440613,0.00188857412653,0.0011013215859,0.000897666068223,0.00125786163522,0.00114025085519,0.00128040973111
water,0.00120627261761,0.00115207373272,0.00129701686122,0.00197628458498,0.00108577633008,0.00111607142857,0.00095785440613,0.00188857412653,0.0011013215859,0.00269299820467,0.00125786163522,0.00228050171038,0.00128040973111
get,0.00120627261761,0.00230414746544,0.00129701686122,0.00197628458498,0.00217155266015,0.00446428571429,0.00478927203065,0.00661000944287,0.00440528634361,0.00538599640934,0.00125786163522,0.00228050171038,0.00128040973111
ass,0.00241254523522,0.00115207373272,0.00129701686122,0.00098814229249,0.00108577633008,0.00111607142857,0.00095785440613,0.00188857412653,0.0011013215859,0.000897666068223,0.00125786163522,0.00114025085519,0.00128040973111
vibe,0.00120627261761,0.00115207373272,0.00129701686122,0.00098814229249,0.00217155266015,0.00111607142857,0.00095785440613,0.000944287063267,0.0011013215859,0.000897666068223,0.00125786163522,0.00228050171038,0.00128040973111
next,0.00120627261761,0.00230414746544,0.00129701686122,0.00197628458498,0.00108577633008,0.00111607142857,0.00191570881226,0.000944287063267,0.0011013215859,0.00179533213645,0.00125786163522,0.00342075256556,0.00128040973111
day,0.00120627261761,0.00345622119816,0.00129701686122,0.00691699604743,0.0043431053203,0.00446428571429,0.00287356321839,0.0056657223796,0.00440528634361,0.00269299820467,0.00251572327044,0.00342075256556,0.00256081946223
worth,0.00120627261761,0.00115207373272,0.00129701686122,0.00098814229249,0.00108577633008,0.00111607142857,0.00095785440613,0.000944287063267,0.0011013215859,0.000897666068223,0.00125786163522,0.00228050171038,0.00128040973111
everi,0.00120627261761,0.00115207373272,0.00129701686122,0.00098814229249,0.00108577633008,0.00111607142857,0.00191570881226,0.000944287063267,0.0011013215859,0.000897666068223,0.00125786163522,0.00228050171038,0.00128040973111
hour,0.00120627261761,0.00115207373272,0.00129701686122,0.00197628458498,0.00108577633008,0.00111607142857,0.00191570881226,0.000944287063267,0.0011013215859,0.00179533213645,0.00125786163522,0.00228050171038,0.00128040973111
took,0.00120627261761,0.00115207373272,0.00129701686122,0.00296442687747,0.00217155266015,0.00223214285714,0.00191570881226,0.000944287063267,0.0011013215859,0.000897666068223,0.00125786163522,0.00228050171038,0.00128040973111
later,0.00120627261761,0.00115207373272,0.00129701686122,0.00197628458498,0.00108577633008,0.00111607142857,0.00095785440613,0.000944287063267,0.0011013215859,0.000897666068223,0.00251572327044,0.00114025085519,0.00128040973111
hello,0.00120627261761,0.00230414746544,0.00129701686122,0.00098814229249,0.00108577633008,0.00111607142857,0.00095785440613,0.000944287063267,0.0011013215859,0.000897666068223,0.00251572327044,0.00114025085519,0.00128040973111
final,0.00241254523522,0.00345622119816,0.00129701686122,0.00197628458498,0.00108577633008,0.00223214285714,0.00095785440613,0.00188857412653,0.00220264317181,0.00179533213645,0.00125786163522,0.00114025085519,0.00128040973111
make,0.00241254523522,0.00115207373272,0.00129701686122,0.00098814229249,0.00325732899023,0.00111607142857,0.00191570881226,0.000944287063267,0.0011013215859,0.00359066427289,0.00125786163522,0.00228050171038,0.00128040973111
nice,0.00241254523522,0.00115207373272,0.00129701686122,0.00494071146245,0.00108577633008,0.00334821428571,0.00191570881226,0.000944287063267,0.0011013215859,0.000897666068223,0.00125786163522,0.00228050171038,0.00128040973111
comfort,0.00241254523522,0.00115207373272,0.00129701686122,0.00197628458498,0.00108577633008,0.00111607142857,0.00095785440613,0.000944287063267,0.0011013215859,0.000897666068223,0.00125786163522,0.00114025085519,0.00128040973111
delay,0.00241254523522,0.00115207373272,0.00129701686122,0.00098814229249,0.00108577633008,0.00111607142857,0.00095785440613,0.000944287063267,0.0011013215859,0.000897666068223,0.00125786163522,0.00114025085519,0.00128040973111
thank,0.00120627261761,0.00345622119816,0.00129701686122,0.00197628458498,0.00325732899023,0.00223214285714,0.00191570881226,0.0028328611898,0.00330396475771,0.00538599640934,0.00125786163522,0.00228050171038,0.00256081946223
go,0.00241254523522,0.00230414746544,0.00129701686122,0.00592885375494,0.00325732899023,0.00223214285714,0.00766283524904,0.00377714825307,0.0011013215859,0.00628366247756,0.00251572327044,0.00342075256556,0.00256081946223
shade,0.00241254523522,0.00115207373272,0.00129701686122,0.00098814229249,0.00108577633008,0.00111607142857,0.00095785440613,0.000944287063267,0.0011013215859,0.000897666068223,0.00125786163522,0.00114025085519,0.00128040973111
back,0.00241254523522,0.00230414746544,0.00129701686122,0.00098814229249,0.00217155266015,0.00334821428571,0.00287356321839,0.00377714825307,0.00220264317181,0.00448833034111,0.00251572327044,0.00228050171038,0.00128040973111
move,0.00241254523522,0.00230414746544,0.00129701686122,0.00098814229249,0.00108577633008,0.00111607142857,0.00191570881226,0.000944287063267,0.0011013215859,0.00179533213645,0.00125786163522,0.00228050171038,0.00128040973111
thing,0.00241254523522,0.00230414746544,0.00129701686122,0.00098814229249,0.00325732899023,0.00111607142857,0.00287356321839,0.0028328611898,0.00330396475771,0.00269299820467,0.00125786163522,0.00114025085519,0.00128040973111
super,0.00120627261761,0.00115207373272,0.00129701686122,0.00197628458498,0.00217155266015,0.00111607142857,0.00095785440613,0.00188857412653,0.0011013215859,0.000897666068223,0.00125786163522,0.00114025085519,0.00128040973111
energ,0.00120627261761,0.00115207373272,0.00129701686122,0.00197628458498,0.00108577633008,0.00111607142857,0.00095785440613,0.00188857412653,0.0011013215859,0.000897666068223,0.00125786163522,0.00114025085519,0.00128040973111
net,0.00120627261761,0.00115207373272,0.00129701686122,0.00197628458498,0.00108577633008,0.00111607142857,0.00095785440613,0.00188857412653,0.0011013215859,0.000897666068223,0.00125786163522,0.00114025085519,0.00128040973111
flight,0.00120627261761,0.00115207373272,0.00129701686122,0.00296442687747,0.00108577633008,0.00111607142857,0.00191570881226,0.00188857412653,0.0011013215859,0.000897666068223,0.00125786163522,0.00114025085519,0.00128040973111
tell,0.00120627261761,0.00115207373272,0.00129701686122,0.00197628458498,0.00108577633008,0.00111607142857,0.00095785440613,0.00188857412653,0.0011013215859,0.000897666068223,0.00125786163522,0.00114025085519,0.00128040973111
layov,0.00120627261761,0.00115207373272,0.00129701686122,0.00098814229249,0.00108577633008,0.00111607142857,0.00095785440613,0.000944287063267,0.0011013215859,0.00179533213645,0.00125786163522,0.00114025085519,0.00128040973111
nap,0.00120627261761,0.00115207373272,0.00129701686122,0.00098814229249,0.00108577633008,0.00111607142857,0.00095785440613,0.000944287063267,0.0011013215859,0.00179533213645,0.00125786163522,0.00114025085519,0.00128040973111
time,0.00241254523522,0.00460829493088,0.00259403372244,0.00494071146245,0.0043431053203,0.00558035714286,0.00191570881226,0.00944287063267,0.00330396475771,0.00718132854578,0.00125786163522,0.00228050171038,0.00128040973111
